Title,pIC50,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
CHEMBL1917873,1,2.7521,95.623,148.4768154,84.22,355.369,355.1332197,6,2,4,2,5,1,7,26,44,0,0,3,3,0,0,2,0,0,1,0,0,0.210526316,14.36201078,8.146571823,6.172788025,4.049510873,2.813530541,8.146571823,6.172788025,4.049510873,2.813530541,-3.22,17.59814398,6.952252102,3.152918354,10.8760555,20.56478529,6.544756406,5.817220841,35.8107554,47.38958317,0,11.03340144,0,4.390415048,5.749511833,0,14.29147963,0,14.86786677,0,26.43407163,0,69.89297389,0,5.749511833,16.94058116,14.99041565,14.57305289,4.390415048,0,0,12.13273414,43.67639416,18.78344081,5.516700718,16.89737305,5.749511833,0,11.46644662,0,19,1,0,0,0,0,0,1,2,3,0,26,9,2,0,9,8,0,4,9,6,2,2,0,0,6,2,2,0,8,8,0,0,0,0,3,0,0,0,0,2,1
CHEMBL3806067,1,4.1034,113.7702,181.9834884,96.52,439.874,439.1098974,6,3,3,2,4,2,8,31,50,1,0,5,3,1,2,1,1,2,2,0,0,0.260869565,17.24698105,10.47037086,8.423311137,6.488649884,5.032576336,10.09240638,8.01611101,6.196742037,4.838467257,-3.19,19.75455626,7.198462385,2.94870301,5.733667477,33.34953151,6.420821623,5.817220841,62.71063752,30.46231185,5.022633314,10.90292493,0,4.390415048,5.749511833,11.60093989,19.08601681,0,9.883888252,5.733667477,31.72512732,6.544756406,69.11942346,0,5.749511833,34.31822428,15.7401046,14.57305289,4.390415048,0,0,23.73367403,42.52210199,30.11209731,22.19137713,11.33392156,5.749511833,5.907179729,5.907179729,0,23,1,1,0,0,0,0,1,2,3,0,31,7,2,0,18,8,0,3,9,6,3,2,0,0,6,1,1,0,10,13,0,0,0,1,4,0,0,0,0,6,3
CHEMBL2316125,1,1.4796,101.8688,159.6359913,104.45,385.395,385.1437843,7,3,5,3,6,1,8,28,48,1,0,3,3,0,0,2,0,0,1,0,0,0.25,15.43898088,8.688920433,6.661364207,4.371766319,2.897842499,8.688920433,6.661364207,4.371766319,2.897842499,-3.26,19.50016646,7.773308605,3.863930346,10.8760555,38.32003548,13.46849361,5.817220841,28.40862886,41.3232161,0,11.03340144,0,4.390415048,5.749511833,0,19.39800702,0,14.86786677,7.047671983,19.44852521,6.544756406,69.39005831,0,5.749511833,16.94058116,20.09694304,14.57305289,4.390415048,0,0,12.13273414,42.67056301,19.78927196,11.62066711,16.89737305,5.749511833,0,11.46644662,0,20,1,0,0,0,0,0,1,2,4,0,28,11,2,0,9,8,0,5,11,7,3,3,0,0,7,3,2,0,7,9,0,0,0,0,3,0,0,0,0,2,1
CHEMBL2403116,1,0.8252,95.3305,158.6935679,100.87,387.367,387.1230489,8,2,3,2,6,2,9,28,46,1,0,4,2,1,2,1,1,2,1,0,0,0.315789474,14.85223394,8.870803183,6.708158922,4.884644748,3.43594454,8.870803183,6.708158922,4.884644748,3.43594454,-3.2,18.17674033,7.080991736,3.133958073,10.745579,45.76743577,17.82637577,5.817220841,32.83072697,35.25684903,0,0,0,4.390415048,5.749511833,0,23.82287976,0,14.78379798,0,25.73823561,13.15163837,63.32369124,0,5.749511833,11.81435946,24.62718833,14.38361155,4.390415048,0,0,12.13273414,24.11700725,19.28635638,13.15163837,11.38067233,17.671341,5.428790392,11.81435946,0,19,1,0,0,0,0,0,1,2,4,1,28,6,3,0,16,6,0,3,13,8,2,2,0,0,5,2,1,0,10,10,0,0,0,0,4,0,0,0,0,4,2
CHEMBL3805182,1,4.1034,113.7702,181.9834884,96.52,439.874,439.1098974,6,3,3,2,4,2,8,31,50,1,0,5,3,1,2,1,1,2,2,0,0,0.260869565,17.24698105,10.47037086,8.423311137,6.488649884,5.032576336,10.09240638,8.01611101,6.196742037,4.838467257,-3.19,19.75455626,7.198462385,2.94870301,5.733667477,33.34953151,6.420821623,5.817220841,62.71063752,30.46231185,5.022633314,10.90292493,0,4.390415048,5.749511833,11.60093989,19.08601681,0,9.883888252,5.733667477,31.72512732,6.544756406,69.11942346,0,5.749511833,34.31822428,15.7401046,14.57305289,4.390415048,0,0,23.73367403,42.52210199,30.11209731,22.19137713,11.33392156,5.749511833,5.907179729,5.907179729,0,23,1,1,0,0,0,0,1,2,3,0,31,7,2,0,18,8,0,3,9,6,3,2,0,0,6,1,1,0,10,13,0,0,0,1,4,0,0,0,0,6,3
CHEMBL4126165,1,2.93202,101.849,161.9731413,84.22,385.439,385.1801698,6,2,3,2,5,1,7,28,52,0,0,4,2,1,2,1,0,1,1,1,1,0.476190476,15.9250069,9.787293106,7.946618303,6.107959671,4.610712491,9.787293106,7.946618303,6.107959671,4.610712491,-2.7,18.65349424,7.036267194,3.083505292,10.8760555,20.56478529,18.50450328,12.74095804,65.9647024,22.99363839,0,0,0,4.390415048,5.749511833,0,14.29147963,0,14.86786677,0,63.95317022,0,57.0153616,0,5.749511833,5.907179729,10.423316,14.15617402,9.374393569,0,0,24.97437738,49.80029374,18.50450328,0,11.64162534,5.693927995,5.749511833,11.46644662,0,21,1,0,0,0,0,0,1,2,3,0,28,7,2,0,16,6,0,3,9,6,2,2,0,0,5,2,1,0,11,8,1,0,0,1,3,0,0,0,0,3,1
CHEMBL4126686,1,1.59172,91.447,148.9976913,93.45,361.373,361.1437843,7,2,3,2,6,1,8,26,46,0,0,3,2,0,1,1,0,1,1,0,0,0.388888889,14.79772128,8.219432214,6.701670498,4.420819506,2.943409021,8.219432214,6.701670498,4.420819506,2.943409021,-2.74,18.06314374,6.527563267,3.195238875,10.8760555,27.17166726,23.42742658,12.74095804,41.28724706,22.99363839,0,0,0,4.390415048,5.749511833,0,19.02834258,0,14.86786677,0,39.46177522,6.606881965,57.0153616,0,5.749511833,5.907179729,15.16017895,14.15617402,9.374393569,0,0,6.066367068,44.03084872,6.544756406,13.15163837,17.24267615,5.693927995,5.749511833,11.46644662,0,18,1,0,0,0,0,0,1,2,3,1,26,9,2,0,11,6,0,3,11,7,2,2,0,0,7,2,1,0,7,8,1,0,0,0,3,0,0,0,0,2,1
CHEMBL454633,1,3.0453,114.0676,182.167889,122.31,455.471,455.1063533,9,1,4,1,8,0,11,32,50,0,0,5,4,1,1,3,1,1,1,0,0,0.238095238,17.58772158,11.58446852,9.444491548,7.070128961,5.268550963,9.975303208,7.431641611,5.23847203,3.669308468,-3.6,20.31091297,7.825363471,3.640484252,4.305215991,45.98725505,16.44411278,5.817220841,24.29581866,47.01219692,0,22.48757685,0,10.20827783,5.749511833,0,22.33189036,0,20.16532066,0,19.26246487,16.602826,59.86644224,0,17.33416375,26.74407886,9.523678332,9.289194512,17.79219055,0,10.19736362,12.13273414,42.67056301,18.12782419,12.17367523,11.33392156,17.26130261,15.91401508,5.890723922,0,21,1,0,0,0,1,0,0,5,3,1,32,6,2,0,17,11,0,4,13,9,1,1,0,0,4,1,0,0,16,10,1,0,0,1,4,0,0,0,0,2,1
CHEMBL492465,1,1.1223,104.131,167.4874092,96.69,404.442,404.1859835,8,2,5,2,7,1,9,29,54,0,0,3,2,1,1,1,1,1,1,0,0,0.45,16.73649871,9.343443137,7.34432125,5.44057835,3.612944396,9.343443137,7.34432125,5.44057835,3.612944396,-2.78,20.94155048,8.299595029,4.011669169,10.8760555,52.77380292,23.86821659,5.817220841,34.71796441,29.06000546,0,0,0,4.390415048,5.749511833,0,19.02834258,0,19.7677765,7.047671983,24.9253249,27.30910789,57.51827718,0,5.749511833,5.907179729,15.16017895,19.05608375,9.374393569,0,0,12.13273414,44.63317284,26.80619232,5.538925252,11.64162534,5.693927995,5.749511833,11.46644662,0,20,1,0,0,0,0,0,2,2,3,1,29,11,2,0,12,6,0,5,12,8,2,2,0,0,7,2,2,0,10,7,1,0,0,0,3,0,0,0,0,0,0
CHEMBL549422,1,0.282,105.3457,175.474539,141.92,428.428,428.1720648,11,3,5,3,9,1,12,31,52,0,0,4,3,0,1,2,0,1,1,0,0,0.368421053,16.96278442,9.616795584,7.72707037,5.387954568,3.590555245,9.616795584,7.72707037,5.387954568,3.590555245,-3.67,20.59664716,7.870396975,3.88611905,10.8760555,52.63358524,25.17319447,5.817220841,41.54820007,29.06000546,0,0,0,4.390415048,5.749511833,0,14.29147963,0,40.39191031,0,39.02066887,6.544756406,63.34268168,0,5.749511833,5.907179729,10.423316,19.05608375,14.47307538,0,5.098681808,12.13273414,41.97043022,19.63426922,12.08368166,11.64162534,11.51833249,5.749511833,11.46644662,0,19,1,0,0,0,0,0,1,7,3,0,31,10,2,0,14,8,0,5,14,11,3,3,0,0,6,3,1,0,11,9,1,0,0,1,3,0,0,0,0,2,1
CHEMBL556894,1,0.8974,112.171,182.8613511,118.17,441.467,441.1924658,10,2,5,2,9,1,11,32,56,0,0,4,3,0,1,2,0,1,1,0,0,0.380952381,18.04013469,10.13727641,8.262678855,5.661080534,3.827296849,10.13727641,8.262678855,5.661080534,3.827296849,-3.6,21.62520183,8.152066116,3.982133939,10.8760555,47.00332127,32.22086645,5.817220841,41.41772356,35.25684903,0,0,0,4.390415048,5.749511833,0,14.29147963,0,34.76164634,7.047671983,39.02066887,6.544756406,69.40904875,0,5.749511833,5.907179729,10.423316,23.73788668,9.374393569,0,5.098681808,17.34611923,31.54366003,39.42354118,11.23285325,11.64162534,5.693927995,5.749511833,11.46644662,0,21,1,0,0,0,0,0,1,6,3,0,32,11,2,0,14,8,0,5,13,10,2,2,0,0,7,3,1,0,10,10,1,0,0,1,3,0,0,0,0,2,1
CHEMBL222813,1,-3.57583,76.1337,130.7966706,198.22,332.313,332.133199,11,9,6,8,7,1,11,23,43,5,0,1,0,0,1,0,0,1,0,0,0,0.583333333,12.26215792,6.633922535,4.969154399,3.155593164,2.17871073,6.633922535,4.969154399,3.155593164,2.17871073,-2.37,18.6784731,7.760374973,4.806105274,16.36724469,75.26461195,14.32593732,5.409283606,6.9237372,11.83518498,0,0,0,0,0,0,34.7520469,5.409283606,10.63357721,5.733667477,37.31931802,6.606881965,11.83518498,0,0,17.83603959,41.53021722,10.20382079,4.794537184,0,0,0,6.076020107,6.9237372,18.69056362,18.31189916,5.959554569,11.6663446,0,5.969305288,12,0,0,0,0,0,0,4,0,6,1,23,14,3,0,5,1,0,6,18,11,9,8,0,0,9,3,5,0,2,4,0,0,0,0,1,0,0,0,0,0,0
CHEMBL1213165,1,-2.2752,97.6647,197.6374451,103.7,441.366,441.1112214,8,1,3,1,6,2,11,31,49,2,0,4,2,1,2,1,1,2,1,0,0,0.35,18.98412633,9.384539117,7.295960472,5.358170637,3.740799492,9.384539117,7.295960472,5.358170637,3.740799492,-2.27,23.39431022,9.073111021,4.249151125,45.40939242,40.1579928,17.82637577,11.63444168,39.75446417,29.19048196,0,0,0,8.780830095,5.749511833,0,57.77058084,0,14.78379798,0,38.70381363,6.606881965,63.07454501,0,5.749511833,11.81435946,24.62718833,14.38361155,8.780830095,0,0,6.066367068,25.16043772,30.41325937,13.15163837,22.89182117,11.65669156,0,11.81435946,29.55728603,20,2,0,0,0,0,0,1,2,4,1,31,8,3,0,16,6,0,3,14,8,1,1,1,1,7,2,1,0,8,12,0,0,0,0,4,0,0,0,0,4,2
CHEMBL1773312,1,2.6112,81.762,131.0980425,58.36,311.316,311.1070049,5,1,2,1,4,1,6,23,37,0,0,4,3,0,1,2,0,1,1,0,0,0.176470588,12.23783937,7.351937675,5.632674668,4.210220182,3.018215419,7.351937675,5.632674668,4.210220182,3.018215419,-2.73,13.90030762,5.170682724,2.274304545,0,32.27348505,12.96557803,5.817220841,21.61536816,42.72552249,0,10.90292493,0,4.390415048,0,0,14.39220526,0,14.61429589,0,12.96557803,6.544756406,65.3635743,0,0,16.81010466,4.567099648,10.00179021,14.43761129,0,0,12.13273414,35.74682581,18.12782419,18.2583007,11.51114884,0,0,5.907179729,0,17,1,0,0,0,0,0,0,3,2,0,23,4,1,0,13,8,0,2,7,5,1,1,0,0,3,1,0,0,10,9,0,0,0,1,3,0,0,0,0,4,2
CHEMBL2311585,1,1.4692,97.2485,153.0610777,115.31,371.368,371.1281343,7,4,5,4,5,1,8,27,45,1,0,3,3,0,0,2,0,0,1,0,0,0.210526316,14.49176729,8.294493242,6.279753517,3.987291798,2.676845004,8.294493242,6.279753517,3.987291798,2.676845004,-3.26,18.52868296,7.545807959,4.117531353,10.8760555,38.73691435,6.420821623,5.817220841,28.40862886,41.3232161,0,11.03340144,0,4.390415048,5.749511833,0,19.39800702,0,15.28474565,0,19.44852521,6.544756406,69.39005831,0,5.749511833,16.94058116,20.51382191,14.57305289,4.390415048,0,0,12.13273414,42.67056301,12.74159998,11.62066711,16.89737305,5.749511833,0,11.46644662,0,19,1,0,0,0,0,0,1,2,4,0,27,10,2,0,9,8,0,5,11,7,4,4,0,0,6,3,2,0,8,8,0,0,0,0,3,0,0,0,0,2,1
CHEMBL2316116,1,1.8593,101.8655,159.4260198,115.31,385.395,385.1437843,7,4,5,4,5,1,8,28,48,0,0,3,3,0,0,2,0,0,1,0,0,0.25,15.41441702,8.616923559,7.21682867,4.276465447,2.757422443,8.616923559,7.21682867,4.276465447,2.757422443,-3.26,19.50016646,7.396386308,4.014733215,10.8760555,38.23399878,6.420821623,5.817220841,35.33236606,41.3232161,0,11.03340144,0,4.390415048,5.749511833,0,19.39800702,0,15.28474565,0,25.80722127,6.606881965,69.39005831,0,5.749511833,16.94058116,20.51382191,14.57305289,4.390415048,0,0,12.13273414,49.59430021,6.196843572,17.66250793,16.89737305,5.749511833,0,11.46644662,0,20,1,0,0,0,0,0,1,2,4,0,28,11,2,0,9,8,0,5,11,7,4,4,0,0,7,3,1,1,8,8,0,0,0,0,3,0,0,0,0,2,1
CHEMBL2316126,1,1.7272,106.4378,166.0009334,104.45,399.422,399.1594344,7,3,6,3,6,1,8,29,51,1,0,3,3,0,0,2,0,0,1,0,0,0.285714286,16.14608766,9.1551976,7.100088743,4.736490424,2.988917459,9.1551976,7.100088743,4.736490424,2.988917459,-3.26,20.47363798,8.400769625,4.269441133,10.8760555,38.82295106,13.46849361,11.73512689,28.40862886,41.3232161,0,11.03340144,0,4.390415048,5.749511833,0,19.39800702,0,14.86786677,12.96557803,13.34455882,13.15163837,69.39005831,0,5.749511833,16.94058116,20.09694304,14.57305289,4.390415048,0,0,19.05647134,41.66473186,26.39615392,5.516700718,16.89737305,5.749511833,0,11.46644662,0,21,1,0,0,0,0,0,1,2,4,0,29,12,2,0,9,8,0,6,11,7,3,3,0,0,7,4,2,0,7,9,0,0,0,0,3,0,0,0,0,2,1
CHEMBL3310085,1,1.8124,116.056,182.8521085,104.53,438.459,438.1703334,8,2,6,2,6,2,9,32,55,0,0,4,3,1,1,2,0,0,1,1,1,0.304347826,17.76144274,10.241467,8.16534705,5.388438238,3.405272502,10.241467,8.16534705,5.388438238,3.405272502,-3.75,21.480848,8.410493827,4.318902114,10.8760555,51.50905955,17.76011521,5.817220841,34.32653491,41.3232161,0,11.03340144,0,4.390415048,5.749511833,0,19.08601681,0,19.7677765,0,31.8490621,14.09534397,69.39005831,0,5.749511833,22.84776089,15.32322573,23.93468972,4.390415048,0,0,12.13273414,48.58846906,26.33402837,5.516700718,23.44212946,5.749511833,5.907179729,11.46644662,0,23,1,0,0,0,0,0,2,2,4,0,32,12,3,0,12,8,0,6,12,8,2,2,0,0,7,3,3,0,9,10,0,1,0,0,3,0,0,0,0,2,1
CHEMBL3360113,1,1.4004,99.576,159.1208013,93.45,393.44,393.1158553,7,2,5,2,7,1,9,27,47,2,2,3,2,1,1,1,1,1,1,0,0,0.388888889,15.75451696,9.638659068,7.335537042,5.615741458,3.733833983,8.350757966,6.258633661,4.545626981,2.972709777,-2.39,19.37375658,8.096503511,3.983537568,10.8760555,45.28425644,18.32929134,5.817220841,27.79422721,29.06000546,0,0,0,4.390415048,5.749511833,11.76188495,19.02834258,0,14.86786677,7.047671983,17.71260048,19.46953311,57.51827718,0,5.749511833,17.66906468,15.16017895,14.15617402,9.374393569,11.76188495,0,12.13273414,23.95195481,18.84236642,19.13166998,11.64162534,5.693927995,5.749511833,11.46644662,0,18,1,0,0,0,1,0,1,2,3,1,27,10,2,0,11,6,0,5,11,7,2,2,0,0,6,3,1,0,8,9,0,0,0,1,2,0,0,0,0,0,0
CHEMBL3360128,1,0.9473,123.081,200.6113054,126.23,489.504,489.2023618,11,2,8,2,8,3,12,35,63,1,1,4,2,2,2,1,2,2,1,0,0,0.47826087,19.62152923,11.31069201,8.461670359,6.249242371,4.280401631,11.31069201,8.461670359,6.249242371,4.280401631,-3.51,24.6094054,10.4015061,4.980664652,15.77596523,78.06052219,23.0661543,5.817220841,34.21504884,22.99363839,0,0,0,14.87233851,5.749511833,0,28.55974272,0,19.7677765,7.047671983,18.88348407,51.46462238,51.45191011,0,5.749511833,17.62568052,24.79695164,19.05608375,14.16893075,0,0,6.066367068,24.11700725,52.86128316,18.9011502,11.64162534,5.693927995,5.749511833,11.46644662,6.031114512,23,1,0,0,0,0,0,1,4,5,1,35,13,3,0,16,6,0,8,17,11,2,2,0,0,7,5,1,0,10,12,0,0,0,2,2,0,0,0,0,0,0
CHEMBL4126289,1,1.2833,86.71,142.6327492,93.45,347.346,347.1281343,7,2,3,2,6,1,8,25,43,0,0,3,2,0,1,1,0,1,1,0,0,0.352941176,13.87507155,7.802765548,6.257330111,4.043109749,2.69486889,7.802765548,6.257330111,4.043109749,2.69486889,-2.74,17.09503866,6.285740405,3.250027313,10.8760555,27.17166726,23.42742658,5.817220841,35.72379557,29.06000546,0,0,0,4.390415048,5.749511833,0,19.02834258,0,14.86786677,0,32.53803802,6.606881965,57.51827718,0,5.749511833,5.907179729,15.16017895,14.15617402,9.374393569,0,0,12.13273414,31.54366003,6.544756406,13.15163837,17.24267615,5.693927995,5.749511833,11.46644662,0,17,1,0,0,0,0,0,1,2,3,1,25,8,2,0,11,6,0,3,11,7,2,2,0,0,6,2,1,0,8,7,1,0,0,0,3,0,0,0,0,2,1
CHEMBL4127663,1,1.59172,91.447,148.9976913,93.45,361.373,361.1437843,7,2,3,2,6,1,8,26,46,0,0,3,2,0,1,1,0,1,1,0,0,0.388888889,14.79772128,8.219432214,6.714400121,4.352207654,2.909365135,8.219432214,6.714400121,4.352207654,2.909365135,-2.74,18.06314374,6.527563267,3.195238875,10.8760555,27.17166726,23.42742658,12.74095804,41.28724706,22.99363839,0,0,0,4.390415048,5.749511833,0,19.02834258,0,14.86786677,0,39.46177522,6.606881965,57.0153616,0,5.749511833,5.907179729,15.16017895,14.15617402,9.374393569,0,0,12.13273414,37.96448165,6.544756406,13.15163837,17.24267615,5.693927995,5.749511833,11.46644662,0,18,1,0,0,0,0,0,1,2,3,1,26,9,2,0,11,6,0,3,11,7,2,2,0,0,7,2,1,0,7,8,1,0,0,0,3,0,0,0,0,2,1
CHEMBL4127891,1,1.9367,91.72,152.9360154,93.45,381.791,381.0891619,7,2,3,2,6,1,9,26,43,0,0,3,2,0,1,1,0,1,1,0,0,0.352941176,14.9316147,8.286378924,6.786525176,4.403511093,2.945346145,7.908414451,6.37932505,4.113864632,2.742206312,-2.45,18.34434438,6.694962049,3.295531644,10.8760555,27.17166726,23.42742658,5.817220841,35.72379557,22.99363839,5.022633314,0,0,4.390415048,5.749511833,11.60093989,19.02834258,0,14.86786677,0,32.53803802,6.606881965,56.47454342,0,5.749511833,17.50811962,15.16017895,14.15617402,9.374393569,0,0,17.66730696,31.54366003,6.544756406,18.17427168,17.24267615,5.693927995,5.749511833,11.46644662,0,17,1,1,0,0,0,0,1,2,3,1,26,9,2,0,11,6,0,3,11,7,2,2,0,0,7,2,1,0,7,8,1,0,0,0,3,0,0,0,0,2,1
CHEMBL4129717,1,2.6236,97.112,155.6081991,84.22,371.412,371.1645198,6,2,3,2,5,1,7,27,49,0,0,4,2,1,2,1,0,1,1,1,1,0.45,15.00235717,9.37062644,7.489548293,5.798861766,4.396216246,9.37062644,7.489548293,5.798861766,4.396216246,-2.7,17.70079701,6.793061459,3.110126247,10.8760555,20.56478529,18.50450328,5.817220841,60.40125091,29.06000546,0,0,0,4.390415048,5.749511833,0,14.29147963,0,14.86786677,0,57.02943302,0,57.51827718,0,5.749511833,5.907179729,10.423316,14.15617402,9.374393569,0,0,24.97437738,43.37947212,18.50450328,0,11.64162534,5.693927995,5.749511833,11.46644662,0,20,1,0,0,0,0,0,1,2,3,0,27,6,2,0,16,6,0,3,9,6,2,2,0,0,4,2,1,0,12,7,1,0,0,1,3,0,0,0,0,3,1
CHEMBL492464,1,1.1223,104.131,167.4874092,96.69,404.442,404.1859835,8,2,5,2,7,1,9,29,54,0,0,3,2,1,1,1,1,1,1,0,0,0.45,16.73649871,9.374364696,7.464374657,5.197195681,3.427813264,9.374364696,7.464374657,5.197195681,3.427813264,-2.78,20.94155048,8.299595029,4.302172605,10.8760555,51.76797176,23.86821659,5.817220841,35.72379557,29.06000546,0,0,0,4.390415048,5.749511833,0,19.02834258,0,19.7677765,7.047671983,25.93115606,26.30327674,57.51827718,0,5.749511833,5.907179729,15.16017895,19.05608375,9.374393569,0,0,12.13273414,31.54366003,26.6819412,18.75268918,11.64162534,5.693927995,5.749511833,11.46644662,0,20,1,0,0,0,0,0,1,3,3,1,29,11,2,0,12,6,0,5,12,8,2,2,0,0,7,2,1,1,10,8,0,0,0,0,3,0,0,0,0,0,0
CHEMBL550051,1,0.9009,119.59,191.3362381,99.93,459.522,459.2281827,9,2,6,2,8,1,10,33,63,0,0,4,2,1,2,1,1,2,1,0,0,0.52173913,19.01213943,11.19206216,8.898636412,6.447966169,4.365525344,11.19206216,8.898636412,6.447966169,4.365525344,-2.82,23.34194531,9.580545026,4.921875985,10.8760555,76.30215071,23.36530102,5.817220841,35.72379557,29.06000546,0,0,0,4.390415048,5.749511833,0,19.02834258,0,24.66768623,0,32.47591246,45.93754596,57.51827718,0,5.749511833,5.907179729,15.16017895,23.95599348,9.374393569,0,0,12.13273414,31.54366003,45.81329484,18.75268918,11.64162534,5.693927995,5.749511833,11.46644662,0,23,1,0,0,0,0,0,1,4,3,1,33,11,2,0,17,6,0,6,13,9,2,2,0,0,6,4,1,0,12,9,1,0,0,0,4,0,0,0,0,2,1
CHEMBL559395,1,1.7569,107.671,176.7150512,113.49,427.436,427.1655824,9,2,5,2,8,1,10,31,53,0,0,4,3,0,1,2,0,1,1,0,0,0.333333333,17.13130606,9.761467331,7.858910342,5.494439105,3.675176819,9.761467331,7.858910342,5.494439105,3.675176819,-3.53,20.73106597,7.951819004,3.934457726,10.8760555,36.99342995,25.17319447,5.817220841,41.41772356,46.13395889,0,0,0,4.390415048,5.749511833,0,18.70863056,0,24.75175502,0,39.02066887,6.544756406,75.86900767,0,5.749511833,5.907179729,14.84046694,19.05608375,14.35837209,0,0,12.13273414,31.54366003,26.17902562,11.23285325,17.90478833,12.08756749,5.749511833,11.46644662,0,21,1,0,0,0,0,0,1,4,3,1,31,10,2,0,14,8,0,5,13,9,2,2,0,0,6,3,1,0,11,9,1,0,0,1,3,0,0,0,0,2,1
CHEMBL1914460,1,2.9893,133.138,210.350685,104.53,506.509,506.1765617,8,2,7,2,6,2,10,37,61,0,0,4,4,0,0,2,0,0,2,0,0,0.185185185,20.16435123,11.35375151,8.72675536,5.842196363,3.793023938,11.35375151,8.72675536,5.842196363,3.793023938,-4.6,25.49164033,10.56852165,5.635148535,10.8760555,45.46721872,24.30487162,11.63444168,27.04834315,65.58868437,0,11.03340144,0,8.780830095,5.749511833,0,23.47643186,0,19.7677765,0,19.51033443,14.09534397,105.0361989,0,5.749511833,22.84776089,15.32322573,23.93468972,8.780830095,0,0,24.26546827,53.44301144,26.83694394,5.516700718,29.2593503,5.749511833,5.907179729,11.46644662,0,27,2,0,0,0,0,0,2,2,4,0,37,14,3,0,12,11,0,7,12,8,2,2,0,0,8,4,3,0,11,11,0,0,0,0,4,0,0,0,0,2,1
CHEMBL2316111,1,0.9798,113.0415,177.1523956,132.46,448.476,448.121669,9,3,7,3,6,1,11,31,52,0,0,3,3,0,0,2,0,0,1,0,0,0.25,17.66276525,11.08660458,9.15052376,6.022552216,3.352076532,9.238292964,7.0611363,4.707669861,2.929144055,-3.31,22.37688903,8.819745897,5.246097018,10.8760555,60.09763112,16.44411278,5.817220841,21.48489166,41.3232161,0,11.03340144,0,4.390415048,5.749511833,0,22.70927661,0,19.58996164,0,6.420821623,26.39295398,69.39005831,0,5.749511833,26.96387232,15.40729452,14.57305289,17.11342802,0,0,12.13273414,35.74682581,26.33402837,11.7724699,16.89737305,5.749511833,10.02329115,11.46644662,0,20,1,0,0,0,1,0,2,2,5,0,31,12,4,0,9,8,0,7,14,9,3,3,0,0,8,4,2,1,8,8,0,0,0,0,3,0,0,0,0,2,1
CHEMBL2316115,1,1.4692,97.2485,153.0610777,115.31,371.368,371.1281343,7,4,5,4,5,1,8,27,45,1,0,3,3,0,0,2,0,0,1,0,0,0.210526316,14.49176729,8.287643862,6.277790634,4.080616623,2.689657716,8.287643862,6.277790634,4.080616623,2.689657716,-3.26,18.52868296,7.545807959,3.953633451,10.8760555,38.73691435,6.420821623,5.817220841,28.40862886,41.3232161,0,11.03340144,0,4.390415048,5.749511833,0,19.39800702,0,15.28474565,0,19.38639965,6.606881965,69.39005831,0,5.749511833,16.94058116,20.51382191,14.57305289,4.390415048,0,0,12.13273414,42.67056301,12.2386844,12.12358268,16.89737305,5.749511833,0,11.46644662,0,19,1,0,0,0,0,0,1,2,4,0,27,10,2,0,9,8,0,5,11,7,4,4,0,0,6,3,2,0,8,8,0,0,0,0,3,0,0,0,0,2,1
