model,enzyme,descriptor,scaler,split,signature,phase,precision,recall,accuracy,f1 score,auc,mcc,descriptor_int,phase_int
gpc,IN,MIX,std,2,"Matern(length_scale=1, nu=2.5)",train,0.9680451127819548,0.8123028391167192,0.9034090909090908,0.8833619210977701,0.8951695074136568,0.8109996398040117,3,1
gpc,IN,MIX,std,2,"Matern(length_scale=1, nu=2.5)",validation,0.8333333333333334,0.7783018867924528,0.8297872340425532,0.8048780487804879,0.8251974550241333,0.655447437838937,3,2
gpc,IN,MIX,std,2,"Matern(length_scale=1, nu=2.5)",test,0.9454545454545454,0.7188940092165899,0.851063829787234,0.8167539267015707,0.8416604433434728,0.7137118893396789,3,3
gpc,IN,MIX,std,3,"Matern(length_scale=1, nu=2.5)",train,0.9645390070921984,0.8566929133858268,0.921220723917672,0.9074228523769808,0.9154265600520866,0.8437498169761946,3,1
gpc,IN,MIX,std,3,"Matern(length_scale=1, nu=2.5)",validation,0.7267441860465116,0.5924170616113744,0.7164179104477612,0.6527415143603134,0.7051232594878578,0.4235001194708848,3,2
gpc,IN,MIX,std,3,"Matern(length_scale=1, nu=2.5)",test,0.940828402366864,0.7327188940092166,0.8553191489361702,0.8238341968911918,0.846596601154806,0.7201414728979119,3,3
gpc,IN,MIX,std,4,"Matern(length_scale=1, nu=2.5)",train,0.9621621621621622,0.8409448818897638,0.9134137686302342,0.8974789915966387,0.9069065494720135,0.8287176565369119,3,1
gpc,IN,MIX,std,4,"Matern(length_scale=1, nu=2.5)",validation,0.9044117647058824,0.5829383886255924,0.7846481876332623,0.7089337175792507,0.7662753958631838,0.5838758927904448,3,2
gpc,IN,MIX,std,4,"Matern(length_scale=1, nu=2.5)",test,0.9161290322580644,0.6543778801843319,0.8127659574468085,0.7634408602150538,0.8014972404874229,0.6394142912029875,3,3
gpc,IN,MIX,std,1,RBF(length_scale=0.5),train,0.9570661896243292,0.8438485804416404,0.9126420454545454,0.8968985750209556,0.906420414251828,0.8265342793856667,3,1
gpc,IN,MIX,std,1,RBF(length_scale=0.5),validation,0.927007299270073,0.5990566037735849,0.7978723404255319,0.7277936962750716,0.7801484569255522,0.6134986529200154,3,2
