Model,Enzyme,Descriptor,Phase,PRC,REC,ACC,F1-Score,AUC,MCC
QDA,HIV-1 IN,PC,Test,0.4692307692307692,0.5622119815668203,0.5042553191489362,0.5115303983228512,0.5083787180561374,0.0168035629961129
QDA,HIV-1 IN,PC,Train,0.4587912087912087,0.525984251968504,0.5067423704755145,0.4900953778429934,0.5084701621599625,0.0168670766277456
QDA,HIV-1 IN,PC,Validation,0.4354838709677419,0.5118483412322274,0.4818763326226012,0.4705882352941176,0.4846063411587493,-0.0306832215840077
QDA,HIV-1 IN,PC,Test,0.4476987447698745,0.4930875576036866,0.4851063829787234,0.4692982456140351,0.485674213584452,-0.02857154034842
QDA,HIV-1 IN,PC,Train,0.4492415402567094,0.6072555205047319,0.4879261363636363,0.5164319248826291,0.4987181995288517,-0.0026133604929579
QDA,HIV-1 IN,PC,Validation,0.4724137931034483,0.6462264150943396,0.5148936170212766,0.545816733067729,0.526601579640193,0.0544602905541268
QDA,HIV-1 IN,PC,Test,0.4686346863468634,0.5852534562211982,0.502127659574468,0.5204918032786885,0.5080417478734449,0.0162277905028349
QDA,HIV-1 IN,PC,Train,0.4391634980988593,0.7287066246056783,0.4588068181818182,0.5480427046263345,0.4832163613984463,-0.0384236267986806
QDA,HIV-1 IN,PC,Validation,0.4241573033707865,0.7122641509433962,0.4340425531914894,0.5316901408450704,0.4588452537662718,-0.0955543103904424
QDA,HIV-1 IN,PC,Test,0.4398826979472141,0.6912442396313364,0.451063829787234,0.5376344086021505,0.4681517640844429,-0.071159593769448
QDA,HIV-1 IN,PC,Train,0.4360986547085201,0.6125984251968504,0.4684173172462739,0.5094957432874918,0.4813638120816293,-0.0384783748309295
QDA,HIV-1 IN,PC,Validation,0.4280701754385965,0.5781990521327014,0.4626865671641791,0.4919354838709677,0.4732080531981336,-0.0545951428887415
