Model,Enzyme,Descriptor,Phase,PRC,REC,ACC,F1-Score,AUC,MCC
RFC,HIV-1 IN,PC,Test,0.3915662650602409,0.2995391705069124,0.4617021276595744,0.3394255874673629,0.4501648421704522,-0.1039597258054313
RFC,HIV-1 IN,PC,Train,0.4643449419568822,0.4416403785488959,0.5191761363636364,0.4527081649151172,0.5121638585250939,0.0244601924120533
RFC,HIV-1 IN,PC,Validation,0.4527363184079602,0.4292452830188679,0.5085106382978724,0.4406779661016949,0.5014443469357905,0.0029053946654731
RFC,HIV-1 IN,PC,Test,0.4835164835164835,0.4055299539170507,0.5255319148936171,0.4411027568922305,0.516994225970383,0.0347848050749185
RFC,HIV-1 IN,PC,Train,0.4781783681214421,0.3968503937007874,0.5330021291696239,0.4337349397590361,0.5207766180390242,0.0427289867353587
RFC,HIV-1 IN,PC,Validation,0.4878048780487805,0.3791469194312796,0.5415778251599147,0.4266666666666667,0.5267827620412212,0.0558810548180061
RFC,HIV-1 IN,PC,Test,0.5165562913907285,0.3594470046082949,0.548936170212766,0.4239130434782608,0.5354547276005902,0.0757025416864679
RFC,HIV-1 IN,PC,Train,0.4990583804143126,0.4173228346456692,0.5486160397444997,0.4545454545454545,0.5368267919998372,0.0756234887829721
RFC,HIV-1 IN,PC,Validation,0.5028248587570622,0.4218009478672986,0.5522388059701493,0.4587628865979381,0.5403578382747346,0.0828382495081815
RFC,HIV-1 IN,PC,Test,0.5194805194805194,0.3686635944700461,0.551063829787234,0.431266846361186,0.5380867379464855,0.080907726785926
RFC,HIV-1 IN,PC,Train,0.4567474048442906,0.416403785488959,0.5142045454545454,0.4356435643564356,0.5053595154834976,0.0108409581894848
RFC,HIV-1 IN,PC,Validation,0.4123711340206185,0.3773584905660377,0.4765957446808511,0.3940886699507389,0.4677490127248793,-0.0651921624523979
RFC,HIV-1 IN,PC,Test,0.4226190476190476,0.3271889400921659,0.4829787234042553,0.3688311688311688,0.4718948653029999,-0.058471964051665
RFC,HIV-1 IN,PC,Train,0.4560810810810811,0.4258675078864353,0.5127840909090909,0.4404567699836867,0.504923418025905,0.0099244371005916
RFC,HIV-1 IN,PC,Validation,0.44,0.4150943396226415,0.4978723404255319,0.4271844660194174,0.4904929062454293,-0.0191363310705768
