Model,Enzyme,Descriptor,Phase,PRC,REC,ACC,F1-Score,AUC,MCC
ABC,HIV-1 IN,PC,Test,0.3578947368421052,0.1566820276497695,0.4808510638297872,0.2179487179487179,0.4577876541410903,-0.104805041543673
ABC,HIV-1 IN,PC,Train,0.4755381604696673,0.3826771653543307,0.531582682753726,0.4240837696335078,0.5182119676900853,0.0376960280039819
ABC,HIV-1 IN,PC,Validation,0.4311377245508982,0.3412322274881517,0.5010660980810234,0.3809523809523809,0.4865075866122929,-0.0280355453277059
ABC,HIV-1 IN,PC,Test,0.4932432432432432,0.336405529953917,0.5340425531914894,0.4,0.5199814211034407,0.0428931263874972
ABC,HIV-1 IN,PC,Train,0.4212678936605317,0.3249211356466877,0.4950284090909091,0.3668744434550312,0.4796440303556435,-0.0425426671873344
ABC,HIV-1 IN,PC,Validation,0.4438202247191011,0.3726415094339622,0.5063829787234042,0.4051282051282051,0.4944602896007021,-0.0113656273842951
ABC,HIV-1 IN,PC,Test,0.3896103896103896,0.2764976958525346,0.4659574468085106,0.3234501347708894,0.452478096938125,-0.1009508652245246
ABC,HIV-1 IN,PC,Train,0.5015923566878981,0.4968454258675079,0.5511363636363636,0.4992076069730586,0.5462263305048134,0.0925352924348338
ABC,HIV-1 IN,PC,Validation,0.5,0.4716981132075472,0.548936170212766,0.4854368932038835,0.5420506069913705,0.0846414643506282
ABC,HIV-1 IN,PC,Test,0.4761904761904761,0.4147465437788018,0.5191489361702127,0.4433497536945813,0.5117210979763575,0.0238344073403398
ABC,HIV-1 IN,PC,Train,0.473972602739726,0.2724409448818897,0.5358410220014195,0.346,0.5121894646890068,0.0276869611114405
ABC,HIV-1 IN,PC,Validation,0.5773195876288659,0.2654028436018957,0.582089552238806,0.3636363636363636,0.5532440574598626,0.1307961265084414
ABC,HIV-1 IN,PC,Test,0.4,0.184331797235023,0.4957446808510638,0.252365930599369,0.4735888235186973,-0.0643438448286962
ABC,HIV-1 IN,PC,Train,0.51183970856102,0.44251968503937,0.5585521646557843,0.4746621621621621,0.548133227532605,0.0982193203713832
ABC,HIV-1 IN,PC,Validation,0.4808743169398907,0.4170616113744075,0.535181236673774,0.4467005076142132,0.5244222785554208,0.0498148348983622
ABC,HIV-1 IN,PC,Test,0.4968944099378882,0.3686635944700461,0.5361702127659574,0.4232804232804232,0.5242527458516238,0.050955241142067
ABC,HIV-1 IN,PC,Train,0.4532871972318339,0.4132492113564668,0.5113636363636364,0.4323432343234323,0.5024902387531689,0.0050371296226427
ABC,HIV-1 IN,PC,Validation,0.4563106796116505,0.4433962264150943,0.5106382978723404,0.4497607655502392,0.5046438496416558,0.0093143028611429
ABC,HIV-1 IN,PC,Test,0.4294117647058823,0.336405529953917,0.4872340425531914,0.3772609819121447,0.4765031602338755,-0.0487578436511887
ABC,HIV-1 IN,PC,Train,0.4595041322314049,0.4384858044164038,0.5149147727272727,0.4487489911218725,0.5080025921306824,0.0160857134406921
ABC,HIV-1 IN,PC,Validation,0.4719626168224299,0.4764150943396226,0.5234042553191489,0.4741784037558685,0.5192152991077958,0.0383997201140886
ABC,HIV-1 IN,PC,Test,0.478021978021978,0.4009216589861751,0.5212765957446809,0.4360902255639097,0.512713793919965,0.0260233589949551
ABC,HIV-1 IN,PC,Train,0.4338983050847457,0.2015748031496063,0.5216465578424414,0.2752688172043011,0.4929062646238987,-0.0173503691278753
ABC,HIV-1 IN,PC,Validation,0.5517241379310345,0.2274881516587677,0.5692963752665245,0.3221476510067114,0.5381626804805466,0.0976851706947877
ABC,HIV-1 IN,PC,Test,0.3928571428571428,0.152073732718894,0.5,0.2192691029900332,0.475246352525455,-0.0644207875072394
ABC,HIV-1 IN,PC,Train,0.4790159189580318,0.521259842519685,0.5287437899219305,0.4992458521870286,0.5280717817249588,0.0558799580180534
ABC,HIV-1 IN,PC,Validation,0.4746543778801843,0.4881516587677725,0.5266524520255863,0.4813084112149532,0.5231455968257467,0.046186954115676
ABC,HIV-1 IN,PC,Test,0.4896907216494845,0.4377880184331797,0.5297872340425532,0.462287104622871,0.5232418353035464,0.0470690178716102
ABC,HIV-1 IN,PC,Train,0.4422018348623853,0.3801261829652997,0.5049715909090909,0.4088210347752332,0.4936806625420814,-0.0129096064691404
ABC,HIV-1 IN,PC,Validation,0.4540816326530612,0.419811320754717,0.5106382978723404,0.4362745098039216,0.5025413192920871,0.0051293660783054
ABC,HIV-1 IN,PC,Test,0.4437086092715231,0.3087557603686636,0.502127659574468,0.3641304347826087,0.4883699750459918,-0.0248323004710042
ABC,HIV-1 IN,PC,Train,0.4308426073131955,0.4274447949526814,0.4879261363636363,0.4291369754552652,0.4824562476055396,-0.0351134532636138
ABC,HIV-1 IN,PC,Validation,0.4439461883408072,0.4669811320754717,0.4957446808510638,0.4551724137931034,0.493180488518356,-0.0135912729966212
ABC,HIV-1 IN,PC,Test,0.4631578947368421,0.4055299539170507,0.5085106382978724,0.4324324324324324,0.5011839492905412,0.0024054559520455
ABC,HIV-1 IN,PC,Train,0.4642857142857143,0.1228346456692913,0.5408090844570618,0.1942714819427148,0.5032777879509247,0.010065321733694
ABC,HIV-1 IN,PC,Validation,0.6166666666666667,0.1753554502369668,0.579957356076759,0.2730627306273063,0.5431040817076307,0.1283991635010438
ABC,HIV-1 IN,PC,Test,0.4583333333333333,0.1013824884792626,0.5297872340425532,0.1660377358490566,0.4993078450301452,-0.0022790120454561
ABC,HIV-1 IN,PC,Train,0.4810810810810811,0.4204724409448819,0.5344215755855216,0.4487394957983193,0.524189708844534,0.0492654612022438
ABC,HIV-1 IN,PC,Validation,0.4213483146067415,0.3554502369668246,0.4904051172707889,0.3856041131105398,0.4781127153826371,-0.0448762404223569
ABC,HIV-1 IN,PC,Test,0.4657534246575342,0.3133640552995391,0.5170212765957447,0.3746556473829201,0.5025318300213111,0.0054551379232547
ABC,HIV-1 IN,PC,Train,0.4340277777777778,0.3943217665615142,0.4957386363636363,0.4132231404958678,0.4865665680352791,-0.0271868681021591
ABC,HIV-1 IN,PC,Validation,0.4139784946236559,0.3632075471698113,0.4808510638297872,0.3869346733668342,0.4703634635073863,-0.0603142018283206
ABC,HIV-1 IN,PC,Test,0.4285714285714285,0.3179723502304147,0.4893617021276595,0.365079365079365,0.4771679932970256,-0.0479702551795576
ABC,HIV-1 IN,PC,Train,0.4614285714285714,0.5094637223974764,0.5113636363636364,0.4842578710644677,0.5111918095191516,0.0222730538000188
ABC,HIV-1 IN,PC,Validation,0.4329004329004329,0.4716981132075472,0.4829787234042553,0.4514672686230248,0.4819730876115255,-0.0358859284373145
ABC,HIV-1 IN,PC,Test,0.4672897196261682,0.4608294930875576,0.5085106382978724,0.4640371229698375,0.5051183038560317,0.0102475328391375
ABC,HIV-1 IN,PC,Train,0.5538461538461539,0.1133858267716535,0.5592618878637331,0.188235294117647,0.5192252131274289,0.0661076247580226
ABC,HIV-1 IN,PC,Validation,0.7073170731707317,0.1374407582938388,0.5863539445628998,0.2301587301587301,0.545464565193431,0.1601549275946781
ABC,HIV-1 IN,PC,Test,0.5675675675675675,0.0967741935483871,0.548936170212766,0.1653543307086614,0.5167665434145098,0.0620753033838391
ABC,HIV-1 IN,PC,Train,0.4704944178628389,0.4645669291338583,0.5230660042583393,0.4675118858954041,0.5178131803292031,0.0356690593253363
ABC,HIV-1 IN,PC,Validation,0.4573991031390134,0.4834123222748815,0.509594882729211,0.4700460829493088,0.507210037106433,0.0143647671658968
ABC,HIV-1 IN,PC,Test,0.4898989898989899,0.4470046082949309,0.5297872340425532,0.4674698795180723,0.5238975610644614,0.0482565929266284
ABC,HIV-1 IN,PC,Train,0.4212678936605317,0.3249211356466877,0.4950284090909091,0.3668744434550312,0.4796440303556435,-0.0425426671873344
ABC,HIV-1 IN,PC,Validation,0.4438202247191011,0.3726415094339622,0.5063829787234042,0.4051282051282051,0.4944602896007021,-0.0113656273842951
ABC,HIV-1 IN,PC,Test,0.3896103896103896,0.2764976958525346,0.4659574468085106,0.3234501347708894,0.452478096938125,-0.1009508652245246
ABC,HIV-1 IN,PC,Train,0.5015923566878981,0.4968454258675079,0.5511363636363636,0.4992076069730586,0.5462263305048134,0.0925352924348338
ABC,HIV-1 IN,PC,Validation,0.5,0.4716981132075472,0.548936170212766,0.4854368932038835,0.5420506069913705,0.0846414643506282
ABC,HIV-1 IN,PC,Test,0.4761904761904761,0.4147465437788018,0.5191489361702127,0.4433497536945813,0.5117210979763575,0.0238344073403398
ABC,HIV-1 IN,PC,Train,0.473972602739726,0.2724409448818897,0.5358410220014195,0.346,0.5121894646890068,0.0276869611114405
ABC,HIV-1 IN,PC,Validation,0.5773195876288659,0.2654028436018957,0.582089552238806,0.3636363636363636,0.5532440574598626,0.1307961265084414
ABC,HIV-1 IN,PC,Test,0.4,0.184331797235023,0.4957446808510638,0.252365930599369,0.4735888235186973,-0.0643438448286962
ABC,HIV-1 IN,PC,Train,0.51183970856102,0.44251968503937,0.5585521646557843,0.4746621621621621,0.548133227532605,0.0982193203713832
ABC,HIV-1 IN,PC,Validation,0.4808743169398907,0.4170616113744075,0.535181236673774,0.4467005076142132,0.5244222785554208,0.0498148348983622
ABC,HIV-1 IN,PC,Test,0.4968944099378882,0.3686635944700461,0.5361702127659574,0.4232804232804232,0.5242527458516238,0.050955241142067
ABC,HIV-1 IN,PC,Train,0.4212678936605317,0.3249211356466877,0.4950284090909091,0.3668744434550312,0.4796440303556435,-0.0425426671873344
ABC,HIV-1 IN,PC,Validation,0.4438202247191011,0.3726415094339622,0.5063829787234042,0.4051282051282051,0.4944602896007021,-0.0113656273842951
ABC,HIV-1 IN,PC,Test,0.3896103896103896,0.2764976958525346,0.4659574468085106,0.3234501347708894,0.452478096938125,-0.1009508652245246
ABC,HIV-1 IN,PC,Train,0.5015923566878981,0.4968454258675079,0.5511363636363636,0.4992076069730586,0.5462263305048134,0.0925352924348338
ABC,HIV-1 IN,PC,Validation,0.5,0.4716981132075472,0.548936170212766,0.4854368932038835,0.5420506069913705,0.0846414643506282
ABC,HIV-1 IN,PC,Test,0.4761904761904761,0.4147465437788018,0.5191489361702127,0.4433497536945813,0.5117210979763575,0.0238344073403398
ABC,HIV-1 IN,PC,Train,0.473972602739726,0.2724409448818897,0.5358410220014195,0.346,0.5121894646890068,0.0276869611114405
ABC,HIV-1 IN,PC,Validation,0.5773195876288659,0.2654028436018957,0.582089552238806,0.3636363636363636,0.5532440574598626,0.1307961265084414
ABC,HIV-1 IN,PC,Test,0.4,0.184331797235023,0.4957446808510638,0.252365930599369,0.4735888235186973,-0.0643438448286962
ABC,HIV-1 IN,PC,Train,0.51183970856102,0.44251968503937,0.5585521646557843,0.4746621621621621,0.548133227532605,0.0982193203713832
ABC,HIV-1 IN,PC,Validation,0.4808743169398907,0.4170616113744075,0.535181236673774,0.4467005076142132,0.5244222785554208,0.0498148348983622
ABC,HIV-1 IN,PC,Test,0.4968944099378882,0.3686635944700461,0.5361702127659574,0.4232804232804232,0.5242527458516238,0.050955241142067
ABC,HIV-1 IN,PC,Train,0.454225352112676,0.4069400630914827,0.5127840909090909,0.4292845257903494,0.5032116336129249,0.0065141430087085
ABC,HIV-1 IN,PC,Validation,0.45,0.4245283018867924,0.5063829787234042,0.4368932038834951,0.4990858563697528,-0.0018400318337093
ABC,HIV-1 IN,PC,Test,0.4276729559748428,0.3133640552995391,0.4893617021276595,0.3617021276595745,0.476840130416568,-0.0488064787867482
ABC,HIV-1 IN,PC,Train,0.4372355430183356,0.4889589905362776,0.4865056818181818,0.4616530156366344,0.4867275572836427,-0.0264140052054187
ABC,HIV-1 IN,PC,Validation,0.456,0.5377358490566038,0.502127659574468,0.4935064935064935,0.5053020330554336,0.0105747197205952
ABC,HIV-1 IN,PC,Test,0.4714285714285714,0.456221198156682,0.5127659574468085,0.4637002341920375,0.5087430101455347,0.0175341526915961
ABC,HIV-1 IN,PC,Train,0.4394366197183099,0.2456692913385826,0.5188076650106459,0.3151515151515151,0.494281674093064,-0.0131075571618022
ABC,HIV-1 IN,PC,Validation,0.5346534653465347,0.2559241706161137,0.5650319829424307,0.3461538461538461,0.5368768139902275,0.0892585593068423
ABC,HIV-1 IN,PC,Test,0.38,0.1751152073732718,0.4872340425531914,0.2397476340694006,0.4650279594178612,-0.0852001255662736
ABC,HIV-1 IN,PC,Train,0.4740634005763688,0.5181102362204725,0.5237757274662882,0.4951091045899172,0.5232670044151458,0.0463121618991238
ABC,HIV-1 IN,PC,Validation,0.4541284403669725,0.4691943127962085,0.5074626865671642,0.4615384615384615,0.5039770013593446,0.0079336257202617
ABC,HIV-1 IN,PC,Test,0.4656084656084656,0.4055299539170507,0.5106382978723404,0.4334975369458128,0.5031602338755214,0.0064262154989106
ABC,HIV-1 IN,PC,Train,0.4266666666666667,0.4037854889589905,0.4872159090909091,0.4149108589951377,0.479670522257273,-0.0409062832531002
ABC,HIV-1 IN,PC,Validation,0.4292929292929293,0.4009433962264151,0.4893617021276595,0.4146341463414634,0.4814794500511921,-0.0373288499764346
ABC,HIV-1 IN,PC,Test,0.4345238095238095,0.336405529953917,0.4914893617021276,0.3792207792207792,0.4804557294038359,-0.0406613204325577
ABC,HIV-1 IN,PC,Train,0.4744027303754266,0.4384858044164038,0.5284090909090909,0.4557377049180328,0.5202764939394681,0.0409310843671375
ABC,HIV-1 IN,PC,Validation,0.446078431372549,0.4292452830188679,0.502127659574468,0.4375,0.4956303934474185,-0.0087739309280079
ABC,HIV-1 IN,PC,Test,0.4576271186440678,0.3732718894009216,0.5063829787234042,0.4111675126903553,0.496912624542358,-0.006353150263878
ABC,HIV-1 IN,PC,Train,0.5974025974025974,0.1448818897637795,0.5706174591909156,0.2332065906210393,0.5323892652953265,0.1033014011232521
ABC,HIV-1 IN,PC,Validation,0.7142857142857143,0.1658767772511848,0.5948827292110874,0.2692307692307692,0.555806605679856,0.1815281573895584
ABC,HIV-1 IN,PC,Test,0.5609756097560976,0.1059907834101382,0.548936170212766,0.1782945736434108,0.5174222691754249,0.0615608018550982
ABC,HIV-1 IN,PC,Train,0.4679582712369597,0.494488188976378,0.5188076650106459,0.4808575803981623,0.5166239394494294,0.0331231663733225
ABC,HIV-1 IN,PC,Validation,0.4426229508196721,0.5118483412322274,0.4904051172707889,0.4747252747252747,0.4923582791432455,-0.0152189984720585
ABC,HIV-1 IN,PC,Test,0.5124378109452736,0.4746543778801843,0.548936170212766,0.492822966507177,0.543651299612029,0.0879717300273547
ABC,HIV-1 IN,PC,Train,0.4212678936605317,0.3249211356466877,0.4950284090909091,0.3668744434550312,0.4796440303556435,-0.0425426671873344
ABC,HIV-1 IN,PC,Validation,0.4438202247191011,0.3726415094339622,0.5063829787234042,0.4051282051282051,0.4944602896007021,-0.0113656273842951
ABC,HIV-1 IN,PC,Test,0.3896103896103896,0.2764976958525346,0.4659574468085106,0.3234501347708894,0.452478096938125,-0.1009508652245246
ABC,HIV-1 IN,PC,Train,0.5015923566878981,0.4968454258675079,0.5511363636363636,0.4992076069730586,0.5462263305048134,0.0925352924348338
ABC,HIV-1 IN,PC,Validation,0.5,0.4716981132075472,0.548936170212766,0.4854368932038835,0.5420506069913705,0.0846414643506282
ABC,HIV-1 IN,PC,Test,0.4761904761904761,0.4147465437788018,0.5191489361702127,0.4433497536945813,0.5117210979763575,0.0238344073403398
ABC,HIV-1 IN,PC,Train,0.473972602739726,0.2724409448818897,0.5358410220014195,0.346,0.5121894646890068,0.0276869611114405
ABC,HIV-1 IN,PC,Validation,0.5773195876288659,0.2654028436018957,0.582089552238806,0.3636363636363636,0.5532440574598626,0.1307961265084414
ABC,HIV-1 IN,PC,Test,0.4,0.184331797235023,0.4957446808510638,0.252365930599369,0.4735888235186973,-0.0643438448286962
ABC,HIV-1 IN,PC,Train,0.51183970856102,0.44251968503937,0.5585521646557843,0.4746621621621621,0.548133227532605,0.0982193203713832
ABC,HIV-1 IN,PC,Validation,0.4808743169398907,0.4170616113744075,0.535181236673774,0.4467005076142132,0.5244222785554208,0.0498148348983622
ABC,HIV-1 IN,PC,Test,0.4968944099378882,0.3686635944700461,0.5361702127659574,0.4232804232804232,0.5242527458516238,0.050955241142067
ABC,HIV-1 IN,PC,Train,0.4212678936605317,0.3249211356466877,0.4950284090909091,0.3668744434550312,0.4796440303556435,-0.0425426671873344
ABC,HIV-1 IN,PC,Validation,0.4438202247191011,0.3726415094339622,0.5063829787234042,0.4051282051282051,0.4944602896007021,-0.0113656273842951
ABC,HIV-1 IN,PC,Test,0.3896103896103896,0.2764976958525346,0.4659574468085106,0.3234501347708894,0.452478096938125,-0.1009508652245246
ABC,HIV-1 IN,PC,Train,0.4992199687987519,0.5047318611987381,0.5490056818181818,0.5019607843137255,0.5450015895140977,0.0899179220596793
ABC,HIV-1 IN,PC,Validation,0.4903846153846153,0.4811320754716981,0.5404255319148936,0.4857142857142857,0.5351396811467017,0.0704082066106631
ABC,HIV-1 IN,PC,Test,0.4712041884816754,0.4147465437788018,0.5148936170212766,0.4411764705882353,0.5077685288063969,0.0157703059319924
ABC,HIV-1 IN,PC,Train,0.473972602739726,0.2724409448818897,0.5358410220014195,0.346,0.5121894646890068,0.0276869611114405
ABC,HIV-1 IN,PC,Validation,0.5773195876288659,0.2654028436018957,0.582089552238806,0.3636363636363636,0.5532440574598626,0.1307961265084414
ABC,HIV-1 IN,PC,Test,0.4,0.184331797235023,0.4957446808510638,0.252365930599369,0.4735888235186973,-0.0643438448286962
ABC,HIV-1 IN,PC,Train,0.51183970856102,0.44251968503937,0.5585521646557843,0.4746621621621621,0.548133227532605,0.0982193203713832
ABC,HIV-1 IN,PC,Validation,0.4808743169398907,0.4170616113744075,0.535181236673774,0.4467005076142132,0.5244222785554208,0.0498148348983622
ABC,HIV-1 IN,PC,Test,0.4968944099378882,0.3686635944700461,0.5361702127659574,0.4232804232804232,0.5242527458516238,0.050955241142067
ABC,HIV-1 IN,PC,Train,0.4518518518518518,0.3848580441640378,0.5127840909090909,0.4156729131175468,0.5012145517977812,0.0024854464105432
ABC,HIV-1 IN,PC,Validation,0.4577114427860697,0.4339622641509434,0.5127659574468085,0.4455205811138014,0.5057408219979523,0.011548024366564
ABC,HIV-1 IN,PC,Test,0.4267515923566879,0.3087557603686636,0.4893617021276595,0.3582887700534759,0.4765122675361105,-0.0496522827258251
ABC,HIV-1 IN,PC,Train,0.4463519313304721,0.4921135646687697,0.4964488636363636,0.4681170292573143,0.4960567823343849,-0.0078475510628719
ABC,HIV-1 IN,PC,Validation,0.4650205761316872,0.5330188679245284,0.5127659574468085,0.4967032967032967,0.5145714494661402,0.0290198035546637
ABC,HIV-1 IN,PC,Test,0.48,0.4423963133640553,0.5212765957446809,0.460431654676259,0.515664559844083,0.0315894045362744
ABC,HIV-1 IN,PC,Train,0.4176245210727969,0.1716535433070866,0.5188076650106459,0.2433035714285714,0.4876355571832591,-0.0316716501381755
ABC,HIV-1 IN,PC,Validation,0.5466666666666666,0.1943127962085308,0.5650319829424307,0.2867132867132867,0.5312649252360483,0.0848710798993576
ABC,HIV-1 IN,PC,Test,0.3684210526315789,0.1290322580645161,0.4957446808510638,0.1911262798634812,0.4696544689532066,-0.0821788308242104
ABC,HIV-1 IN,PC,Train,0.4752981260647359,0.4393700787401575,0.5287437899219305,0.4566284779050736,0.5207186311013449,0.0418209059995447
ABC,HIV-1 IN,PC,Validation,0.4648648648648649,0.4075829383886256,0.5223880597014925,0.4343434343434343,0.5119310040780337,0.0242891902291071
ABC,HIV-1 IN,PC,Test,0.4876543209876543,0.3640552995391705,0.5297872340425532,0.41688654353562,0.5179960292162256,0.0377540848222501
ABC,HIV-1 IN,PC,Train,0.4363636363636363,0.3785488958990536,0.5,0.4054054054054054,0.4890160500167102,-0.0224015806381461
ABC,HIV-1 IN,PC,Validation,0.4385026737967914,0.3867924528301887,0.5,0.4110275689223057,0.489907854322071,-0.0205199958646229
ABC,HIV-1 IN,PC,Test,0.4382716049382716,0.3271889400921659,0.4957446808510638,0.3746701846965699,0.4837525728128814,-0.0340856717221125
ABC,HIV-1 IN,PC,Train,0.4485981308411215,0.4542586750788643,0.5028409090909091,0.45141065830721,0.4984471669967966,-0.0031023297593372
ABC,HIV-1 IN,PC,Validation,0.4330357142857143,0.4575471698113207,0.4851063829787234,0.4449541284403669,0.4826495538979084,-0.0345721876770695
ABC,HIV-1 IN,PC,Test,0.4769230769230769,0.4285714285714285,0.5191489361702127,0.4514563106796116,0.51270468661773,0.0257099023718763
ABC,HIV-1 IN,PC,Train,0.5073529411764706,0.1086614173228346,0.5507452093683464,0.178988326848249,0.5110490549146472,0.0372330672450458
ABC,HIV-1 IN,PC,Validation,0.7333333333333333,0.1563981042654028,0.5948827292110874,0.2578125,0.5549432381792131,0.1856120395423376
ABC,HIV-1 IN,PC,Test,0.5263157894736842,0.0921658986175115,0.5425531914893617,0.1568627450980392,0.5105098267791115,0.0384398787922921
ABC,HIV-1 IN,PC,Train,0.4675716440422323,0.4881889763779528,0.5188076650106459,0.4776579352850539,0.5160583124783821,0.0320155572440912
ABC,HIV-1 IN,PC,Validation,0.4380530973451327,0.4691943127962085,0.4904051172707889,0.4530892448512585,0.4884731253903523,-0.0229527797239836
ABC,HIV-1 IN,PC,Test,0.5025641025641026,0.4516129032258064,0.5404255319148936,0.4757281553398058,0.5341068468698202,0.0690204905969009
