Title,pIC50,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
CHEMBL444789,0,1.2509,62.5874,92.42148506,106.41,238.268,238.0412132,5,5,1,3,4,0,6,16,26,0,0,2,2,0,0,0,0,0,2,0,0,0,9.029906932,5.892145801,4.78821448,3.251779744,2.330304824,4.452082472,3.398255395,2.358202306,1.598503669,-1.79,10.7186795,3.360040921,1.575213234,11.46733495,12.97054686,10.11812686,0,0,35.22731882,0,10.77244843,0,11.37477255,0,0,12.97054686,0,0,0,4.895483476,11.46733495,30.33183534,0,0,32.26534784,11.46733495,4.552749874,0,8.417796984,0,24.26546827,6.066367068,10.77244843,11.37477255,4.895483476,0,0,10.11812686,0,10,0,0,0,0,1,0,2,0,3,0,16,4,2,0,6,5,0,1,8,5,5,3,0,0,5,0,0,1,5,5,0,0,0,0,2,0,0,0,0,2,1
CHEMBL485308,0,2.4574,76.9947,111.897306,41.03,257.337,257.1528122,4,1,2,1,3,0,4,19,38,1,1,3,2,0,1,1,0,1,1,0,0,0.4,11.44050368,6.740326039,5.279308943,4.012593505,3.015012799,6.740326039,5.279308943,4.012593505,3.015012799,-1.97,12.08381635,4.296921423,1.786199997,5.689743398,20.49282873,13.08951281,0,25.83174751,35.26961339,0,11.03340144,0,0,0,0,0,0,14.4509879,0,39.39964966,0,46.52280828,0,0,11.03340144,9.883888252,4.567099648,4.794537184,0,0,25.63540702,24.97437738,24.82839295,11.03340144,0,0,0,0,5.689743398,15,0,0,0,0,0,0,0,3,1,0,19,4,2,0,10,5,0,2,5,4,1,1,0,0,4,1,1,0,6,7,0,0,0,1,1,1,0,0,0,4,3
CHEMBL929,0,2.2211,145.35,216.4187171,164.8,552.679,552.1824747,12,4,6,4,8,1,14,37,69,0,0,4,3,1,1,2,1,1,1,0,0,0.391304348,22.72681486,15.22174084,12.25964176,5.858167876,4.444857829,11.48201769,9.045146359,5.251674804,3.889738532,-3.36,28.2150547,11.35652762,8.614942883,14.9387932,86.89579516,20.14141801,0,24.33593958,42.59504598,0,10.90292493,0,17.19263533,0,0,26.18288103,0,14.86786677,0,19.88931523,53.62935719,48.28897398,0,0,54.144158,20.10058659,14.06938192,13.40177551,8.417796984,0,0,50.24567681,55.00802123,18.19892464,5.693927995,5.817862778,10.02329115,16.02530659,0,23,0,0,0,0,2,0,2,4,6,0,37,12,5,0,14,8,0,6,18,12,4,4,0,0,10,2,2,2,13,8,0,0,0,1,3,0,0,0,0,2,1
CHEMBL1096506,0,2.75522,81.1927,122.1506812,54.98,290.388,290.1088988,4,1,6,1,4,0,5,20,38,0,0,2,2,0,0,1,0,0,1,0,0,0.333333333,12.49652674,7.531983014,5.271213044,3.67923053,2.468037896,6.546384455,4.360137318,2.927926555,1.766798225,-1.59,14.81154151,7.261169974,3.949826195,5.559266895,22.51375295,11.15768458,6.9237372,23.74456818,40.28280901,0,0,0,0,0,11.76188495,4.736862954,0,9.967957042,0,25.4247325,12.54579591,57.5064704,0,0,11.76188495,9.720841475,4.794537184,4.983978521,0,0,42.09372029,19.41092589,18.59115508,11.63284194,0,5.156436482,0,5.559266895,0,15,0,0,0,0,1,0,0,2,2,0,20,8,1,0,6,6,0,6,6,4,1,1,0,0,3,5,0,0,7,5,0,0,0,0,2,0,0,0,0,0,0
CHEMBL1958258,0,2.4004,84.1453,126.3630044,96.63,298.302,298.1065903,7,2,5,2,5,1,7,22,36,0,0,2,2,0,0,0,0,0,2,0,0,0.066666667,11.81532449,6.462077611,4.346806548,2.901773333,1.843446756,6.462077611,4.346806548,2.901773333,1.843446756,-3.22,15.17422525,6.980628472,3.661732914,10.74258,24.09276334,0,10.11431827,15.92144017,53.63234407,0,0,0,11.37477255,0,0,9.717848233,0,5.425791397,5.101407526,0,12.36446059,69.7721578,0,0,23.49655286,5.316788604,14.90885545,5.425791397,5.101407526,0,24.26546827,12.13273414,30.43124389,16.70136312,0,0,0,11.594566,0,15,0,0,0,0,0,0,4,0,3,0,22,8,3,0,6,6,0,5,11,7,2,2,1,1,4,4,2,0,8,4,0,0,0,0,2,0,0,0,0,0,0
CHEMBL1958459,0,2.93652,93.1292,148.0715058,87.63,384.244,382.9898176,6,2,3,2,4,1,9,24,35,0,0,3,2,0,1,0,0,1,2,0,0,0.066666667,14.62859179,8.986043775,7.636971398,5.113362889,3.521232177,6.746951581,5.132483209,3.372640466,2.169308626,-2.09,16.7568079,6.084269777,3.101715612,10.14788626,20.03666172,14.81782834,6.9237372,11.12690298,46.39509341,10.04526663,0,0,5.687386275,0,23.20187978,13.21233417,0,4.831097658,5.101407526,11.81922068,5.316788604,57.57037202,0,0,50.53142194,5.316788604,4.794537184,0,18.35030217,0,40.89806541,31.18920547,10.58608481,15.60550306,0,5.711685003,0,15.93047088,0,15,0,2,0,0,1,0,2,1,3,0,24,6,4,0,10,6,0,3,9,6,2,2,0,0,6,2,0,1,7,8,0,0,0,1,2,0,0,0,0,2,1
CHEMBL3114057,0,5.27434,129.0385,195.2243408,81.06,486.018,485.0634612,6,1,6,1,6,1,9,32,52,0,0,4,4,0,0,1,0,0,3,0,0,0.130434783,19.76051497,12.54429561,10.42903343,7.769603291,6.257905221,9.740669254,7.292649093,4.704089793,3.371329166,-2.81,22.38629865,8.974280474,4.526322072,5.316788604,29.03421475,14.81782834,13.8474744,11.12690298,76.78195771,5.022633314,11.03340144,0,5.687386275,0,23.36282484,13.21233417,0,8.956384429,0,23.89939436,11.06964221,82.87957405,0,0,56.01408343,5.316788604,4.794537184,17.37418141,0,0,53.69466018,61.37257979,0,32.39175811,0,5.156436482,5.907179729,10.02329115,0,23,0,1,0,0,2,0,1,2,3,0,32,10,3,0,11,11,0,6,9,6,1,1,0,0,6,3,1,1,12,9,0,0,0,1,3,0,0,0,0,2,1
CHEMBL316043,0,2.7638,75.2695,117.3364466,29.54,265.312,265.1102787,3,0,1,0,2,1,3,20,35,1,1,4,2,1,2,0,1,2,2,0,0,0.235294118,11.08118294,6.948398658,5.214432852,4.149897547,3.314837115,6.948398658,5.214432852,4.149897547,3.314837115,-2.13,11.676423,4.183163208,1.356049018,0,23.95872783,10.46184855,0,27.90571328,54.59730362,0,0,0,0,0,0,9.531400138,0,4.899909731,0,12.14580722,13.15163837,71.28765809,0,0,5.907179729,9.636772685,4.794537184,0,0,0,48.53093655,12.48718869,23.23511088,6.606881965,0,5.724985594,0,5.907179729,0,17,0,0,0,0,0,0,0,1,1,1,20,1,1,0,15,6,0,1,5,3,0,0,0,0,1,0,0,0,13,5,1,0,0,1,3,0,0,0,0,4,2
CHEMBL4461018,0,2.92,97.3253,149.986121,114.79,364.309,364.0583027,7,1,3,1,7,0,7,27,39,0,0,4,4,0,0,2,0,0,2,0,0,0.1,14.06791173,8.051740613,6.172121241,4.311003103,3.138877226,8.051740613,6.172121241,4.311003103,3.138877226,-3.74,16.71362243,5.910078278,2.516203646,11.25117264,16.67301729,4.794537184,0,23.7025475,54.82157865,0,32.71093714,0,0,5.749511833,0,23.52990364,0,0,0,13.34455882,0,62.80190091,0,5.749511833,44.27742703,13.94082927,9.589074368,9.589074368,0,0,30.33183534,18.37632848,5.386224214,11.80704584,22.31594079,17.11577692,0,0,11.25117264,20,0,0,0,0,0,0,0,0,5,2,27,5,4,0,11,10,0,3,14,7,1,1,0,0,6,1,2,0,8,10,0,0,0,0,4,0,0,0,0,6,3
CHEMBL4586578,0,3.76612,107.4858,162.6080078,98.47,386.363,386.0902715,7,1,2,1,7,0,7,29,43,0,0,5,5,0,0,3,0,0,2,0,0,0.045454545,15.24813664,8.884556203,6.621241376,4.782350963,3.450205715,8.884556203,6.621241376,4.782350963,3.450205715,-4.13,17.00149279,6.201155319,2.553214715,11.25117264,14.88701214,0,6.9237372,5.693927995,79.08704693,0,38.88325447,0,0,5.749511833,0,13.94082927,0,9.780484743,0,6.9237372,0,87.19784569,0,22.69427759,21.93848871,13.94082927,0,14.2708773,5.098681808,0,30.33183534,37.25557254,5.693927995,11.07361049,22.22662384,11.33253197,0,0,11.25117264,22,0,0,0,0,0,0,0,2,3,2,29,4,2,0,14,13,0,2,12,7,1,1,0,0,4,0,0,0,13,12,0,0,0,1,4,0,0,0,0,4,2
